,Unnamed: 0,Unnamed: 0.1,pid,word,simplicity,complexity,gid,sentence,category,complex_annotation_count,complex_annotators,label
30235,30235,34562,ocwnigep5,भूषण,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30236,30236,34563,ocwnigep5,भेष,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30237,30237,34564,ocwnigep5,भेस,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30238,30238,34565,ocwnigep5,मजनू,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30239,30239,34566,ocwnigep5,मजनूँ,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30240,30240,34567,ocwnigep5,मंथा,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30241,30241,34568,ocwnigep5,मदनी,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30242,30242,34569,ocwnigep5,मनुष्यकार,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30243,30243,34570,ocwnigep5,मनोज्ञा,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30244,30244,34571,ocwnigep5,मनोवांछित,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30245,30245,34572,ocwnigep5,मन्था,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30246,30246,34575,ocwnigep5,मयूरशिखा,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30247,30247,34576,ocwnigep5,मर्द,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30248,30248,34577,ocwnigep5,मर्यादा,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30249,30249,34578,ocwnigep5,मर्यादाओं,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30250,30250,34579,ocwnigep5,मसलन,2,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30251,30251,34580,ocwnigep5,महात्म्य,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30252,30252,34581,ocwnigep5,महाशुक्ला,2,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30253,30253,34582,ocwnigep5,महाश्वेता,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30254,30254,34583,ocwnigep5,महिमा,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30255,30255,34584,ocwnigep5,महिला,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30256,30256,34585,ocwnigep5,माकूल,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30257,30257,34586,ocwnigep5,मादा,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30258,30258,34589,ocwnigep5,मानवी,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30259,30259,34590,ocwnigep5,मानुषी,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30260,30260,34591,ocwnigep5,माल,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30261,30261,34592,ocwnigep5,मालमता,2,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30262,30262,34593,ocwnigep5,माशूक,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30263,30263,34594,ocwnigep5,मियाँ,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30264,30264,34595,ocwnigep5,मुकाबला,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30265,30265,34596,ocwnigep5,मुक़ाबला,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30266,30266,34597,ocwnigep5,मुकाबिला,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30267,30267,34598,ocwnigep5,मुक़ाबिला,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30268,30268,34599,ocwnigep5,मुखतलिफ,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30269,30269,34600,ocwnigep5,मुखतलिफ़,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30270,30270,34601,ocwnigep5,मुख्तलिफ,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30271,30271,34602,ocwnigep5,मुख़्तलिफ़,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30272,30272,34603,ocwnigep5,मुटियार,2,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30273,30273,34604,ocwnigep5,मुनासिब,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30274,30274,34605,ocwnigep5,मुफीद,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30275,30275,34606,ocwnigep5,मुफ़ीद,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30276,30276,34608,ocwnigep5,मुरंदला,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30277,30277,34610,ocwnigep5,मुरला,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30278,30278,34611,ocwnigep5,मुस्तहक,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30279,30279,34612,ocwnigep5,मुस्तहक़,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30280,30280,34617,ocwnigep5,मूँगफली,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30281,30281,34618,ocwnigep5,मूमफली,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30282,30282,34620,ocwnigep5,मेकलकन्या,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30283,30283,34622,ocwnigep5,मेकलसुता,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30284,30284,34623,ocwnigep5,मेथिका,2,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30285,30285,34624,ocwnigep5,मेथी,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30286,30286,34625,ocwnigep5,मेधाविनी,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30287,30287,34626,ocwnigep5,मेहना,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30288,30288,34627,ocwnigep5,मेहरी,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30289,30289,34629,ocwnigep5,मोरशिखा,2,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30290,30290,34630,ocwnigep5,मौजूँ,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30291,30291,34631,ocwnigep5,मौजूं,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30292,30292,34632,ocwnigep5,मौज़ू,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30293,30293,34633,ocwnigep5,मौज़ूँ,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30294,30294,34634,ocwnigep5,यकीं,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30295,30295,34635,ocwnigep5,यकीं,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30296,30296,34636,ocwnigep5,यकीन,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30297,30297,34638,ocwnigep5,यक़ीन,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30298,30298,34640,ocwnigep5,यतन,2,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30299,30299,34641,ocwnigep5,यत्न,2,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30300,30300,34642,ocwnigep5,यथोचित्,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30301,30301,34644,ocwnigep5,योग,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30302,30302,34645,ocwnigep5,योगाभ्यास,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30303,30303,34646,ocwnigep5,योग्य,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30304,30304,34647,ocwnigep5,योषिता,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30305,30305,34648,ocwnigep5,रचित,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30306,30306,34649,ocwnigep5,रतगुरु,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30307,30307,34650,ocwnigep5,रमक,2,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30308,30308,34651,ocwnigep5,रमण,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30309,30309,34652,ocwnigep5,रमणी,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30310,30310,34654,ocwnigep5,रय,1,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30311,30311,34655,ocwnigep5,रवानी,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30312,30312,34656,ocwnigep5,रवायत,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30313,30313,34657,ocwnigep5,रविश,2,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30314,30314,34658,ocwnigep5,रसा,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30315,30315,34659,ocwnigep5,रसायनवरा,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30316,30316,34660,ocwnigep5,रसूख,2,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30317,30317,34661,ocwnigep5,रसूख,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30318,30318,34662,ocwnigep5,रास,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30319,30319,34663,ocwnigep5,रिवायत,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30320,30320,34664,ocwnigep5,रिसर्च,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30321,30321,34665,ocwnigep5,रीत,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30322,30322,34666,ocwnigep5,रीति,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30323,30323,34667,ocwnigep5,रीसर्च,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30324,30324,34668,ocwnigep5,रुक्ष,2,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30325,30325,34669,ocwnigep5,रुतबा,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30326,30326,34670,ocwnigep5,रुसूख,2,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30327,30327,34672,ocwnigep5,रुसूख़,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30328,30328,34673,ocwnigep5,रुसूख़,2,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30329,30329,34674,ocwnigep5,रूख,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30330,30330,34675,ocwnigep5,रूँख,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30331,30331,34676,ocwnigep5,रूखड़ा,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30332,30332,34677,ocwnigep5,रूखरा,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30333,30333,34678,ocwnigep5,रूपवती,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30334,30334,34679,ocwnigep5,रूपसी,2,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30335,30335,34681,ocwnigep5,रेवा,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30336,30336,34682,ocwnigep5,रोक,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30337,30337,34683,ocwnigep5,रोजगार,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30338,30338,34684,ocwnigep5,रोज़गार,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30339,30339,34685,ocwnigep5,रोजी,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30340,30340,34686,ocwnigep5,रोज़ी,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30341,30341,34687,ocwnigep5,लगाम,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30342,30342,34688,ocwnigep5,ललना,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30343,30343,34689,ocwnigep5,ललिता,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30344,30344,34691,ocwnigep5,लागडाँट,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30345,30345,34692,ocwnigep5,लागत,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30346,30346,34693,ocwnigep5,लाज,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30347,30347,34694,ocwnigep5,लाजमी,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30348,30348,34696,ocwnigep5,लाज़मी,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30349,30349,34698,ocwnigep5,लाजिम,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30350,30350,34699,ocwnigep5,लाजिम,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30351,30351,34700,ocwnigep5,लाज़िम,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30352,30352,34701,ocwnigep5,लाज़िम,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30353,30353,34702,ocwnigep5,लाजिमी,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30354,30354,34704,ocwnigep5,लाज़िमी,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30355,30355,34705,ocwnigep5,लाज़िमी,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30356,30356,34706,ocwnigep5,लायक,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30357,30357,34707,ocwnigep5,लायक़,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30358,30358,34708,ocwnigep5,लिबास,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30359,30359,34709,ocwnigep5,लुगाई,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30360,30360,34710,ocwnigep5,लेना,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30361,30361,34711,ocwnigep5,लोगाई,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30362,30362,34712,ocwnigep5,वधुटी,2,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30363,30363,34713,ocwnigep5,वधू,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30364,30364,34714,ocwnigep5,वधूटी,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30365,30365,34715,ocwnigep5,वनिता,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30366,30366,34716,ocwnigep5,वर,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30367,30367,34717,ocwnigep5,वरवर्णिनी,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30368,30368,34718,ocwnigep5,वर्द्धन,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30369,30369,34719,ocwnigep5,वर्धन,2,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30370,30370,34720,ocwnigep5,वस्त्र,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30371,30371,34721,ocwnigep5,वागीशा,2,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30372,30372,34722,ocwnigep5,वागीश्वरी,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30373,30373,34723,ocwnigep5,वागेश्वरी,2,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30374,30374,34724,ocwnigep5,वाग्देवी,2,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30375,30375,34725,ocwnigep5,वाचा,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30376,30376,34726,ocwnigep5,वांछनीय,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30377,30377,34727,ocwnigep5,वाँछित,2,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30378,30378,34728,ocwnigep5,वांछित,2,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30379,30379,34729,ocwnigep5,वाज,1,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30380,30380,34730,ocwnigep5,वाजिब,2,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30381,30381,34731,ocwnigep5,वाज़िब,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30382,30382,34732,ocwnigep5,वाणी,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30383,30383,34733,ocwnigep5,वामा,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30384,30384,34734,ocwnigep5,वामांगिनी,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30385,30385,34735,ocwnigep5,वामांगी,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30386,30386,34736,ocwnigep5,वामाङ्गनी,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30387,30387,34737,ocwnigep5,वामाङ्गी,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30388,30388,34738,ocwnigep5,वार,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30389,30389,34740,ocwnigep5,वारयिता,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30390,30390,34741,ocwnigep5,वासनाहीन,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30391,30391,34742,ocwnigep5,वासिता,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30392,30392,34743,ocwnigep5,वासुरा,2,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30393,30393,34744,ocwnigep5,विकास,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30394,30394,34745,ocwnigep5,विघात,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30395,30395,34746,ocwnigep5,विघात,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30396,30396,34747,ocwnigep5,विटप,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30397,30397,34748,ocwnigep5,विटपी,3,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30398,30398,34749,ocwnigep5,विद्वान,4,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30399,30399,34750,ocwnigep5,विद्वानों,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30400,30400,34751,ocwnigep5,विधा,2,1,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
30401,30401,34752,ocwnigep5,विधि,5,0,1,"सुरुचि के सुकुमार स्वरूप पर कहीं आघात नहीं पहुँचता   ।
",vimarsh,0,,
