word,frequency
जितशत्रु,1
प्रियदर्शन,1
जिंभिक,1
ऋजुपालिका,1
सामांग,1
जौर्ण,1
कासी,1
मल्लक,1
हस्तिपाल,1
गणोम,1
सधर्मन,1
खवाद,1
सरलीकरण,1
अणुव्रत,1
ओला,1
भिक्षार्जित,1
मक्खलिपुत्र,1
वैयावृत्य,1
शैक्ष,1
नवदीक्षित,1
सधार्मिक,1
निश्फ़चल,1
शिक्षाव्रत,1
गुणव्रत,1
उत्तराध्ययन,1
ਮੇਰੀ,1
ਆਖਰੀ,1
ਗੱਲ,1
ਨੂੰ,1
ਜ਼ਰੂਰ,1
ਯਾਦ,1
ਰੱਖਣਾ,1
ਤੁਹਾਡਾ,1
ਬਜਟ,1
ਚਾਹੇ,1
੮੦,1
ਹੋਵੇ,1
ਜਾਂ,1
੮੦੦੦,1
ਰੋਜ਼ਾਨਾ,1
आवरणीय,1
अनेकात्मवाद,1
आत्मैक्य,1
द्रव्यमान,1
अविभाज्य,1
गमनागमन,1
क्रियाशीलता,1
गतिमान,1
अलोकाकाश,1
प्रदेशी,1
परिणामशील,1
संपन,1
निरक्य,1
विभाज्यवाद,1
नयवाद,1
नयाभास,1
प्रमाणभाव,1
क्रियाहीन,1
कर्मविहीन,1
सिद्धावस्था,1
संसारावस्था,1
कर्मावस्था,1
संपूर्णधर्म,1
सम्बोध,1
सांसरिक,1
स्याद्‍,1
संभावनात्मक,1
अनंतचतुष्टय,1
कर्मवर्गण,1
सल्लेखना,1
अनुप्रेक्ष,1
पुनर्निर्माण,1
सृजक,1
श्रेष्‍ठी,1
पंचपरमश्रेष्‍ठि,1
त्रिरत्‍न,1
बसादि,1
बहुर्यवादी,1
जीवपेशीय,1
जिनकल्प,1
स्थविरकल्प,1
परंपरानुसार,1
चंद्रलेखा,1
अर्द्धनग्न,1
श्‍वेतपात,1
बेलगोला,1
रथवीरपुर,1
बोडिय,1
नग्नता,1
दिग,1
आकाशवृत्त,1
वस्‍त्रविहीन,1
मल्लीनाथ,1
समयकालिक,1
सम्भाग,1
गणिन,1
गच्छा,1
सन्ता,1
चक्रेश्‍वरी,1
सचिवादेवी,1
गयपय,1
निरंजन,1
कृष्णदास,1
गोरखनाथ,1
पारसनाथ,1
मिणनाथी,1
स्थविरवली,1
मौर्यकालीन,1
संप्रति,1
चाणक्,1
उद्योतन,1
शिवचन्द,1
भीनमाल,1
मूलराज,1
अन्हिलवाड़,1
मूलवास्तिक,1
श्रीकीर्ति,1
सहर्षकीर्ति,1
श्रुतकीर्ति,1
विमलनाथ,1
आबू,1
हेमचंद्र,1
हिमनंदी,1
पश्‍चात्‌,1
राष्ण्रकूट,1
महावीराचार्य,1
गणितसार,1
अजितसेन,1
गोमतेश्णर,1
सामंतभद्र,1
कुण्डाकुण्ड,1
सिंहवर्मन,1
सर्वनंदी,1
लोकविभंग,1
अर्हबाली,1
नन्दिगण,1
सेनगण,1
सिंहगण,1
देवगण,1
नयनार,1
सर्वजन,1
जम्बूस्वामी,1
संकलनकर्ता,1
पुनर्संकलन,1
स्थानडिल,1
मैत्रक,1
श्रवसेन,1
देवाधिश्रमण,1
आचारांग,1
कृत्तांग,1
जैनेत्तर,1
प्रज्ञप्‍ति,1
इंद्रभूति,1
धम्ममह,1
ज्ञातधर्म,1
उपासकदशा,1
उवासगदस,1
विपाक,1
मूलसूत्र,1
चतु,1
प्रकीर्ण,1
छेदसूत्र,1
पंचकल्प,1
जिनभद्र,1
आदिपुराण,1
उत्तरपुराण,1
विश्‍वकोष,1
हरिभद्र,1
पद्‍मकीर्ति,1
प्रवृत्तिवादी,1
निवृत्तिवादी,1
शाक्‍यमुनि,1
सिंहहनु,1
अनाबातापत,1
रुमिन्देई,1
नौतनवा,1
बिथरी,1
धनुर्विद्या,1
गणिकाय,1
शाक्यजन,1
विलासिता,1
युद्धविद्या,1
पाणिग्रहण,1
आयुध,1
सत्यान्वेषी,1
कोलिय,1
अनोमा,1
मैने,1
अनुवैनेय,1
महाभिनिष्क्रमण,1
शिष्यत्व,1
केशपुत्र,1
वैहार,1
असंज्ञा,1
नैवसअज्ञाना,1
संज्ञायतन,1
उरुवेला,1
सेनानी,1
प्रतिज्ञानुसार,1
निरंजना,1
न्यग्रोध,1
सोत्थिय,1
घसियारा,1
संबोधि,1
ध्यानमग्न,1
धराशायी,1
आघाता,1
भूकंप,1
भूमिस्पर्श,1
तपश्‍चर्या,1
विमुक्त,1
याम,1
बुद्धयान,1
मृगदाव,1
मुंडवाना,1
त्रिशरण,1
परिवीक्षा,1
निस्सय,1
शुद्धोद्धन,1
श्रमणेर,1
शाक्‍यपुत्र,1
चतुर्दिश,1
भिक्षुगण,1
संघाराम,1
जनतंत्रीय,1
सम्मुखा,1
सद्स्य,1
संघकर्म,1
कर्मवाचा,1
ज्ञप्‍ति,1
उब्बाहिक,1
प्रस्‍ताव,1
ग्राहापक,1
कर्म्मापन्ना,1
क्षम्य,1
दंडनीय,1
गेरुआ,1
नंदा,1
गामिनीप्रतिपदा,1
समुदय,1
अशेष,1
खरहित,1
उपदेषित,1
प्रज्ञायुक्त,1
प्रतीत्यसमुतपाद,1
श्रोडर,1
रुकावट,1
रिज,1
चिरस्थायी,1
भूतकाल,1
प्रतिरक्ष,1
क्षणिकता,1
संतति,1
चैतसिक,1
आवृत्ति,1
चित्त्वृत्ति,1
निर,1
अनिवर्चनीय,1
अवर्णनातीत,1
उपमा,1
वर्णव्यवस्था,1
तालाश,1
भद्र,1
भद्रवर्गीय,1
अग्निहोत्री,1
नदीकस्सप,1
गयाकस्सप,1
वेलुवन,1
जीवक,1
निमंत्रित,1
क्षेमा,1
गयासीस,1
सीतावन,1
पिंडक,1
भरहुत,1
शिलापट,1
बिंबसार,1
महाकोसला,1
वजिरा,1
ग्रथ,1
कोसलराज,1
महाश्रेष्‍ठी,1
पुण्यवर्धन,1
पूर्वाराम,1
ज्ञातृक,1
इक्ष्वाकु,1
पुष्पमाला,1
कदली,1
गणिका,1
आम्रवन,1
बालिराम,1
महावन,1
महालि,1
अट्टकथा,1
अवंति,1
चंड,1
सामावंती,1
महवतीय,1
अग्निकांड,1
षड्यंत्र,1
रुष्ण,1
पद्रहवां,1
न्यग्रोधाराम,1
महानमान्,1
भद्विय,1
परिचारक,1
महामौदगलायन,1
सेवाय,1
शर्ते,1
गंधकुटी,1
आमतंत्र,1
अबलट्टिका,1
आर्यजन,1
सबम,1
गंगापार,1
वेलुग्राम,1
अंबवन,1
पावा,1
उभटक,1
हिरण्यश्री,1
गंधमाला,1
चितादाह,1
पंजर,1
अट्ठारह,1
महाविकार,1
उपेस्थ,1
भ्रमणकर,1
माहिनटेल,1
महामेघवाहन,1
देवनामप्रियदर्शी,1
वट्टगामिनी,1
अभयगिरि,1
महातिस्स,1
मिंग,1
क्षमालेख,1
कुमारजीव,1
शनलुन,1
रिम्पोह,1
श्रीज्ञान,1
मंजुश्री,1
म्रमा,1
मोन,1
पगौडा,1
विश्‍वप्रसिद्ध,1
वैभार,1
संपंन,1
उपालि,1
सारथि,1
ब्रह्मदंड,1
चुल्लवग्ग,1
वत्थुनी,1
अमान्य,1
अघोरघण्ट,1
संभूत,1
सनवासी,1
सोरिथ्य,1
सब्बकमि,1
कालाशोक,1
उपोस्थ,1
विभज्जिवाद,1
राज्याभिषेक,1
सत्रहव,1
अशोकराम,1
पुनर्सयोजन,1
कुंडल,1
वैमनस्य,1
उपाध्यक्षता,1
विभाषशास्त्र,1
दिगनाथ,1
मर्यादाय,1
दुर्भावना,1
स्थविरवाद,1
आचार्यवाद,1
पालिभाषा,1
समयांतर,1
राहुलभद्र,1
श्रावकयान,1
विभाष,1
समित्‍ति,1
वत्सिपुत्री,1
अंधक,1
शैल,1
चैत्यक,1
वयतुल्यक,1
महासंघिका,1
गेधार,1
गुप्‍तकालीण,1
उज्जयिनी,1
नागार्जुनकोंडा,1
सांकृतायन,1
धान्यकूट,1
बाणभट्ट,1
कादंबरी,1
कल्हण,1
राजतरंगिणी,1
धारिणी,1
ह्दयमत,1
प्राचीनतम्,1
सिद्धसराह,1
कालचक्रयान,1
महासाघिक,1
धर्मका,1
बोधिसत्,1
सुमेध,1
सूत्त,1
गुह्य,1
मंजू,1
कुमारभूत,1
पारमिता,1
धर्मत्रात,1
घोषक,1
स्वलक्षण,1
वसुबंधु,1
अभिधर्म,1
न्यायबिंदु,1
सैत्रांतिक,1
जगत्‌,1
लोकसत्ता,1
कुमारलाभ,1
मैत्रेयनाथ,1
प्रमाणसमुच्चय,1
कांत,1
माध्यमिककारिका,1
सांवृतिक,1
शमथ,1
सुदुर्गम,1
धर्मयज्ञ,1
प्रतिलिपि,1
रत्‍नदधि,1
रत्‍नरंजक,1
भागलपुर,1
द्वारपंडित,1
महास्थविर,1
गौड,1
कृष्णगिरि,1
राहुलगुप्त,1
बख्तियारुद्‍दीन,1
खिलजी,1
टड्‍डा,1
धरसेन,1
श्रीबप्‍पपाद,1
स्थिरमति,1
श्रावसती,1
जेतवन,1
कश्यपबुद्ध,1
मतिपुर,1
कान्यकुब्ज,1
सर्वास्तिवाद,1
कुमारिलभट्ध,1
मंडनमिश्र,1
प्रछन्न,1
यथेष्ट,1
सुत्र,1
शोकाकुल,1
कर्तव्यविहीन,1
शोकमग्न,1
अदि,1
वट्‍टगामिनी,1
दीघ,1
महागोबिनिन्दस्त,1
सिगालोवाद्सुत्त,1
मूलप्रयाय,1
विन्टरनित्,1
खुद्‍दकनिकाय,1
वाकय,1
कंठस्थ,1
थेरगाथा,1
निवृति,1
शावित,1
निद्देश,1
थेरअपादान,1
थेरीअपादान,1
बुद्धवंश,1
पण्डुकम्बाल,1
परिद्वाट्टक,1
भदद्यि,1
रेवथी,1
अभि,1
उच्चता,1
सप्ठप्रकरणण,1
धम्मसंगति,1
कथावस्थु,1
पुग्गलपन्नति,1
इसमेम,1
विष्य,1
संगनि,1
कथावस्तथु,1
मोगलिपुत्,1
पुग्गलपन्नित,1
अगुंत्‍तरनिकाय,1
अभिधम,1
महाजात,1
महाप्रकरण,1
मिलिन्दपन्हो,1
मिनान्डर,1
नेत्‍तिप्रकरण,1
बुद्धदत्त,1
विनयविनयच्चय,1
उत्‍तरविनियच्चय,1
अभिधम्दावतार,1
रूपारूप,1
नयनोदय,1
बौद्धसंगीति,1
पातिमोख्णव,1
कन्‍रववितरणी,1
सुमंगलविलासिनी,1
दीघनिकाय,1
बुद्धकाल,1
मनोरथपूर्णि,1
अट्‍ठशालिनी,1
धम्मसंगिनी,1
परमार्थदीपनी,1
क्रियापिटक,1
पेटवत्थु,1
इतिवत्थु,1
उदान,1
खुद्दक,1
परमार्थमंजूषा,1
अट्‍टकथा,1
मनानाम,1
संघमित्रा,1
दंतवंश,1
दंतधतुवंश,1
संस्कृतनिष्,1
दंत,1
दंतकुमार,1
प्रकरणपद,1
देवशर्मा,1
विज्ञानकाया,1
धर्मस्कंध,1
ज्ञानकोष,1
स्वररूप,1
कल्पलता,1
वैपुल्य,1
लंकावतार,1
सौंदर्यानंद,1
वैभवयुक्त,1
सौन्दर्यानंद,1
सुंदरी,1
सारिपुत,1
परमप्रिय,1
माध्यात्मिक,1
करिका,1
संस्‍कृत,1
सांस्कृतयान,1
सप्‍तम,1
तर्कशात्री,1
बैकुण्ठनाथ,1
सतवत,1
पांचरात्रिक,1
डी०सी०,1
परमपद,1
परममित्र,1
ओल्डेनबर्ग,1
गोन्डा,1
विल्सन,1
मध्याह्,1
तारक,1
नामुचि,1
कालनेमि,1
राधेय,1
हार्दिक्य,1
शुम्भ,1
निशुम्भ,1
कैटभ,1
सुपर्ण,1
बैरनट,1
सुविरा,1
जयसवाल,1
श्रीमद्‍भागवत्,1
विश्थरूप,1
गोपेंद्र,1
उत्‍तराध्ययन,1
धेनुक,1
अरिष्ट,1
बैलरूपी,1
अश्‍वरूपी,1
केशिन,1
परालाम्बा,1
पूतना,1
दानवी,1
कुवलयपीड,1
रस्फसी,1
कालिया,1
शत्रुता,1
दर्प,1
युवावस्था,1
रुक्‍मिणी,1
कौषितकी,1
अरिष्‍टनेमि,1
मौर्यकाल,1
संपूर्णभारतीय,1
मेगस्थनीज,1
जे०एन०,1
एरियन,1
जेबोरस,1
शूरसेन,1
पडिंया,1
चरवाह,1
नंदग्राम,1
गोकुल,1
आर०जी०,1
उपमाहद्वीप,1
गाथासप्‍तशती,1
भीष्मपर्व,1
शांतिपर्व,1
निष्काम,1
पांचरात्र,1
पाचंरात्रिका,1
अन्तियालकिलदास,1
बेसनगर,1
शुंग,1
भागमद्र,1
देवदेवस,1
परमभागवत,1
नयनिका,1
नानाघाट,1
विवरह,1
उद्धरण,1
बलदेवन,1
ब्रह्मंडपुराण,1
हलयुद्ध,1
मूसल,1
डायनोसियस,1
रैवती,1
एकात्म,1
महात्मय,1
रक्षित,1
पुनर्रचना,1
कछुआ,1
मन्दरांचल,1
मथानी,1
वासुकि,1
कौसुत्भ,1
कच्छप,1
सूकर,1
सीरध्वज,1
सतवत्,1
पूर्णावतार,1
अंशावतार,1
अरण्यकांड,1
कलियुग,1
खड़ग,1
विष्णुप्रिया,1
रुक्मिणी,1
पद्‍मस्थित,1
पद्‍मवर्णा,1
हरिणी,1
कुविन्द,1
चंचला,1
जार,1
दैवीय़निवास,1
ढ़ेर,1
यक्षणी,1
सत्यभामा,1
अक्रूर,1
मल्हार,1
खड्‍ग,1
महरौली,1
विष्णुपादगिरि,1
विष्णुध्वज,1
मिहिरमुप्त,1
यशोधर्मन,1
देवशक्‍ति,1
रसक्रीड़ा,1
कुमारगुप्त,1
चतुर्भुज,1
वराहमूर्ति,1
वराहावतार,1
वंशी,1
मंगलेश,1
गढवा,1
तत्‍कालीन,1
गोवर्धनधारी,1
स्मार्त,1
गाया,1
खलीमपुर,1
खजुराह,1
लक्ष्मणराज,1
सोमेश्थर,1
वेतम,1
दानपात्र,1
हरिहर,1
दर्शित,1
परमार्दि,1
महालक्ष्मी,1
गांगेयदेव,1
कीर्तिवर्मा,1
शासिका,1
दिद्दा,1
क्षेमेन्द्रकुल,1
दशावतारचरित,1
हाथोंवाली,1
स्थानेश्णर,1
चक्रस्वामी,1
तानेसर,1
चक्रस्वामिन्,1
जयसिंह,1
सहस्रलिंग,1
दधिपुर,1
गंगनारायण,1
गहड़वाल,1
ताम्रलेख,1
वरुणा,1
आदिकेशव,1
अभिलेखीय,1
शयन,1
ग्यारहव,1
मनयी,1
प्रबोधनी,1
देवशयनी,1
कृष्णजन्माष्‍टमी,1
वास्तुकला,1
रामाख्यान,1
देवगढ़,1
ललितपुर,1
गुप्‍तयुगीन,1
अमितगिरि,1
जगन्नियन्ता,1
अभिव्यंजित,1
महेन्द्रपाल,1
तेरहवां,1
हेमाद्रि,1
व्रतखंड,1
रामजन्म,1
गौतमीपुत्र,1
सातकर्णि,1
देवकुल,1
कदम्ब,1
चोलदेश,1
तिन्नेवल्ली,1
रूढ़िवादी,1
भूतल्लनार,1
प्रबंधम्,1
महानतम्,1
तिरुविरुत्‍तम,1
तिरुवाशिरियम्,1
पेरियतिरुवन्तादि,1
तिरुवायमोलि,1
विष्णुचित्र,1
तिरुप्पल्लाडु,1
अनुश्रति,1
कुलशेखर,1
राजपद,1
मधुरकवि,1
नाच्चियार,1
तिरमोलि,1
तिरुप्पावै,1
तिरुप्पान,1
ऑस्‍ट्रेलिया,1
सचित्रा,1
सेनानायके,1
किथुरुवन,1
विथांगे,1
मंसूर,1
पटौदी,1
अगुआ,1
सरजमी,1
फ्रेक्चर,1
जगदाला,1
साकिब,1
तमिलानाडु,1
ब्रुकनर,1
मेरिट,1
लाहिड़ी,1
कमाऊ,1
एंजिल्स,1
रिलेक्स,1
एंकेलोटी,1
गुआंग्झू,1
एवरग्रांड,1
मार्सेलो,1
लिप्पी,1
हरसंभव,1
फिरोशाह,1
साल्टलेक,1
इंटरटेनमेंट,1
डेट्स,1
लेकर्,1
कब्जाना,1
स्पेल,1
मर्मस्पर्शी,1
काशिफ,1
बादा,1
मध्यांतर,1
इनतानोन,1
हाशिमोटो,1
झुंझलाहट,1
एल्बर्ट,1
पछाडा,1
फिनलैंड,1
एंड्रेटी,1
अर्जेंटीनी,1
मर्सिडीज,1
ग्रिड,1
नाइटवाचमैन,1
अखाड,1
ठीकठाक,1
संक्रांति,1
चंदगी,1
निस्वार्थ,1
स्पार्द्धा,1
आशान्वित,1
विस्मृति,1
फैबियानो,1
फ्राइडमैन,1
वीआर,1
मुज्तबा,1
फ्रेचाइजी,1
एचआइएल,1
स्कोरशीट,1
थिमैया,1
गुरजिंदर,1
कोथाजीत,1
चिंगलेनसाना,1
धरमवीर,1
ओमान,1
एडवडर,1
राशेल,1
स्टेफनी,1
डिएंड्रा,1
डॉटिन,1
फील्ड्स,1
कोल्विन,1
अन्या,1
श्रबसोल,1
मेगान,1
स्कट,1
फर्लिंग,1
मेग,1
लैनिंग,1
राचेल,1
फ्लोरिडियन,1
याच,1
शासा,1
कोलराडो,1
स्कीइंग,1
रोन,1
क्रिक,1
ह्यूस्टन,1
एस्ट्रोस,1
क्रेन,1
चेपक,1
ग्रेग,1
ब्राइट,1
बल्ल,1
मोएसिस,1
एस्टॉन,1
रत्चानोक,1
इंतानोन,1
झेंगमिंग,1
पेंग्यू,1
दू,1
बायो,1
हांग,1
हयून,1
दाएं,1
क्यूंग,1
इयून,1
जुंग,1
सेयुंग,1
शिन,1
जोकिम,1
फिशर,1
नील्सन,1
नान,1
झांग,1
फ्रैक्चर,1
जोनडिस,1
क्रिकेटर्स,1
शिकर,1
नौंवा,1
रंगाना,1
मोमिनुल,1
ओपर,1
तमिम,1
जहरुल,1
सोहाग,1
गाजी,1
ब्रन्कर,1
फॉर्मेट,1
जिंबॉव्वे,1
मियामी,1
कोलश्राइबर,1
क्रिस्टोफर,1
कास,1
ललचा,1
सेपांग,1
बुल,1
ऑस्टेलियन,1
रोमेन,1
ग्रोसजेन,1
तमगा,1
डीडीसीए,1
पोवार,1
घंटो,1
अटैक,1
पैकर,1
सफ्तार,1
गिल्ली,1
छकाती,1
लुढ़,1
रोचफोर्ट,1
नार्म,1
अलेक्सांद्र,1
डोनचेको,1
रिटर्निंग,1
रनिंदर,1
लताड,1
वीकेंड,1
बर्नी,1
कॉमनवेल्थ,1
सीएफआई,1
ओंकार,1
भागीरथ,1
अकेडमी,1
टिप्स,1
मैक्ग्रा,1
लैबोरेटरी,1
देवधर,1
एनडीटीएल,1
व्हेयर,1
अबाउट,1
रुठा,1
बरपा,1
लपकवा,1
रिद्कम,1
ग्रिल,1
झड़ी,1
कावेन,1
सीम,1
फ्लैटर,1
ट्रेजेक्टरी,1
कैरेबियन,1
सीपीएल,1
न्य़ूजीलैंड,1
हामिश,1
विलियम्सम,1
वीशू,1
सिबांडा,1
मसाकाद्‍जा,1
रामदीन,1
सैमी,1
प्रॉस्पर,1
उत्सेया,1
जारविस,1
क्रेमर,1
जद्‍दोजहज,1
बेइमान,1
अलीम,1
दार,1
कैटलब्रो,1
टाट,1
चैपल,1
लीडरशिप,1
बैंकाक,1
कास्य,1
खुचा,1
क्रीड़ांगन,1
लेक,1
मुशरेफ,1
फीजी,1
नजकुल,1
साशिना,1
वारने,1
तियेन,1
चोयू,1
प्रनव,1
हेयान,1
देइ,1
अकीला,1
धनंजया,1
सौवां,1
डॉन,1
ब्रेडमैन,1
सदरलैंड,1
चिंचित,1
हमलोग,1
स्लो,1
डिलिवरी,1
वैराइटी,1
अर्द्धशतकीय,1
बंगलूरु,1
हिरनमॉय,1
पूरव,1
पियरे,1
एसपीएस,1
वीरवार,1
प्ररिर्वतन,1
चन्नई,1
सर्जियो,1
काकिर,1
फर्ग्युसन,1
एल्वारो,1
फाउल,1
रोगे,1
पीर्ट्लबर्ग,1
डावेस,1
ट्‍वेंटी,1
मैक्लिनघन,1
मटोरिया,1
आयुवर्ग,1
बेतुकी,1
खेलप्रेमी,1
लॉबिम्ग,1
एक्जीक्यूटिव,1
जानाकार,1
फेंसिंग,1
इस्तांबुल,1
सॉफ्टबॉल,1
स्कवाश,1
रॉलर,1
क्लाइबिंग,1
वुशु,1
वज्रपात,1
चित,1
लुसान,1
पैंटाथलान,1
पेंटाथनाल,1
सर्वेच्च,1
ब्यूनस,1
आयर्स,1
गद्‍दी,1
एक्सेल,1
एरीना,1
निचलेक्रम,1
जैकसन,1
एस्टोन,1
ट्‍वंटी,1
हमिश,1
बाराबती,1
माइनस,1
ओलंपियन,1
रोंजन,1
सोढी,1
मानवजीत,1
एकापुल्को,1
आईएसएसएफ,1
एमक्यूएस,1
नादिव,1
नादिश,1
बेरंग,1
जिताऊ,1
डिफेंसिव,1
स्ट्रोंक,1
टाइट,1
विविधतापूर्ण,1
लिएंद्रो,1
खटीमा,1
तरेर,1
ब्राइस,1
लेवरदेज,1
ओसफ,1
ग्रप,1
ऊ,1
आश्‍चर्यचकित,1
शीर्षक्रम,1
पैचेज,1
क्रैक,1
वाका,1
पॉजिटिव,1
खालीपन,1
देअ,1
उपमहाद्धीपीय,1
वेलोड्रोम,1
शोराब,1
मेहदी,1
यूसीआइ,1
जारगारी,1
बिक्रम,1
अमरत,1
देबरोह,1
महिता,1
चोई,1
वू,1
वोंग,1
चूमती,1
मैकेनिक,1
पोलियो,1
बायां,1
क्रिकइन्फो,1
तिलन,1
रैपिड,1
डिंग,1
क्यूबा,1
पुपो,1
ल्योरिस,1
सापसिरी,1
तेरातानाचाइ,1
जुरेई,1
जूरेई,1
फ्रान,1
कुर्नियावान,1
शेंडी,1
दीवालकर,1
गेदरा,1
गुओ,1
ओंग,1
यिन,1
लिम,1
सर्गियो,1
मिनत,1
विंगर,1
अल्वारो,1
अर्बेओला,1
डोर्टमंड,1
शाख्तर,1
डोनेत्सक,1
डीवाइ,1
पचलाग,1
आरआर,1
मास्टरी,1
स्क्वायर,1
स्टीयर,1
पैडल,1
गब्बर,1
दनादन,1
स्मैश,1
रेस्ट,1
संजोकर,1
छिटक,1
चैटिंग,1
पनपे,1
जबरद्स्त,1
परिपक्व़ता,1
शादा,1
क्लिंट,1
फटाफट,1
महामेला,1
पॉपुलरिटी,1
सीनियर्स,1
कंपनिया,1
ट्‍यूशन,1
जूनून,1
सुकून,1
नॉट,1
सैलरी,1
किकेटर,1
अक्र,1
हाला,1
रोचकतापूर्वक,1
कॉटेंस्ट,1
अनाउंसिंग,1
इंडोर्समेंट्ल,1
कॉसेप्ट,1
स्क्रिप्टिंग,1
बीबीए,1
पीजीडीएम,1
संवार,1
काउंसेलिंग,1
मेंटल,1
एकाग्रचित,1
काउंसिलिंग,1
क्लीनिकल,1
स्पेशलाइजेशन,1
रेगुलर,1
एक्सरसाइज,1
फीजीयोथेरेपी,1
फोटोजर्नलिज्म,1
पेशाब,1
जिरकपुर,1
एनआरआइ,1
रॉकी,1
अर्टुरो,1
इटेलियन,1
नाइके,1
आफरीदी,1
एलेन,1
मोर्नी,1
रोडस,1
चल्ता,1
लासिथ,1
फैक्टर,1
परफेक्शनिस्ट,1
हॉज,1
टैट,1
चिंग,1
काविंदी,1
इशानदिका,1
सिरीमांगे,1
हूंग,1
लोंग,1
अजफान,1
त्सेज,1
बाओ,1
डक,1
डुंग,1
गुएन,1
दिवाल,1
अत्री,1
गादरा,1
पेई,1
रोंग,1
कुओ,1
वु,1
सियाओ,1
हुआन,1
वेल्टरवेट,1
सेमीफानल,1
बैंटम,1
बिक्कीचंद,1
खोलदारोव,1
इकबोईजान,1
जुर्गेन,1
गुइलॉमे,1
कुलार्ड,1
निकोल,1
डेवीडेंको,1
पाबलो,1
एंडुजार,1
मारिको,1
वर्डास्को,1
गास्क्वेट,1
बेनॉट,1
पायरा,1
मार्सेल,1
ग्रानोलर,1
हनेस्कू,1
फ्लोरियन,1
मायरा,1
मोनाको,1
रादेक,1
स्टीपानेक,1
एलबर्ट,1
सेटोम,1
डेनिस,1
इस्तोमिन,1
झेली,1
खिंचा,1
रोहर,1
डगआउट,1
ताबतोड़,1
रोहरर,1
दूसर,1
मखा,1
एंटिनी,1
लक्ष्मीपति,1
चंदीला,1
आत्ममुग्धता,1
आत्ममुग्ध,1
ढर्रा,1
एंजोलो,1
तिषारा,1
फॉल्कनर,1
अपराजित,1
आस्किंग,1
फिनिशर,1
एल्बी,1
मोर्कल,1
जीप,1
बखिया,1
उधेड़ी,1
थिसारा,1
कैमरुन,1
जुनेजा,1
जसप्रीत,1
बुमराह,1
हनुमा,1
विहारी,1
बेंगलूरु,1
मझधार,1
मेडन,1
मौरिस,1
ड्‍वेन,1
केवोन,1
बेरहमी,1
टीमवर्क,1
लुढ़का,1
कार्पोरेट,1
ममन,1
गुरकिरत,1
डुनेडिन,1
विलियमनसन,1
वोज्नियास्की,1
शारपोवा,1
डब्लूटीए,1
कंगारुओ,1
हाथो,1
मुजाहिरा,1
वाटो,1
कोंटूरी,1
फोटोग्राफ,1
लाउंज,1
डाइव,1
टेलेंट,1
रिसोर्स,1
हैंड,1
कॉर्डिनेशन,1
हुक,1
सतर,1
भुवी,1
मुड,1
निहत्था,1
पोत्रो,1
मैक्सिकन,1
गैरजिम्मेदाराना,1
इंदर,1
विष्ट,1
मिशल,1
महमूदुल्लाह,1
मोमीनुल,1
शमिंदा,1
इरांगा,1
ऑलआउट,1
ईपीएल,1
हैम,1
हजार्ड,1
फुल्हम,1
टॉटनहेम,1
हॉट्‍सपर,1
विगान,1
न्यूकैसल,1
संदरलैंड,1
नार्विच,1
वालेकानो,1
दजग,1
जबलि,1
कार्ल्स,1
पुयोल,1
जावी,1
राउल,1
तामुदो,1
सेविला,1
जारगोजा,1
ओसासुना,1
एटलेटिको,1
एस्पानेयोल,1
लेवांटे,1
ग्रेनाडा,1
रोडनी,1
अकड़न,1
हौव्वा,1
ओढ़,1
कातिलाना,1
घूंट,1
अजहरुद्‍दीन,1
सरजर्मी,1
झटकना,1
मदान,1
घरु,1
अनिर्वाण,1
एसबीआई,1
चौंपियन,1
कैंसविले,1
मुकद्दर,1
वाकया,1
मुमकीन,1
बुद्ण,1
साइक्लिंग,1
रविचन्द्रन,1
क्वालिफाइंग,1
क्वालिफायर्स,1
विम,1
कोवरमैन्स,1
झोंकना,1
कृष्णकुमार,1
करुणेश,1
मैंनेजर,1
गर्भवती,1
परुपल्ली,1
सेशिना,1
वारन,1
पेत्या,1
बोदिन,1
इसारा,1
सुदकेत,1
प्रापाकामोल,1
बैंकॉक,1
अर्दियांत,1
फल्टन,1
भिडंत,1
गुल्बिस,1
बरलोक,1
वारान,1
पेट्या,1
हाशिमातो,1
दिएतर,1
डोम्के,1
आरएमवी,1
गुरुसाइदत्त,1
रोसेयू,1
विंडसर,1
सुबिक,1
ललिता,1
अमृतप्रीत,1
कुर्मानदेतोव,1
उलुगबेक,1
इंदोनेशिया,1
जुन,1
एंगकांग,1
फाइनलिस्ट,1
कोसाई,1
तनाका,1
उज्बेक,1
बेकोसिमोव,1
बातजोरिंग,1
ऑटगोंजरगल,1
खरारा,1
मनजीत,1
पंघल,1
हाईवोल्टेज,1
एर्नेस्ट,1
गुलबिस,1
पछड़ा,1
म्यूनिख,1
गिरोड,1
थियो,1
वॉलकॉट,1
लॉरेंट,1
कोशेनली,1
रक्षापंक्‍ति,1
यंगून,1
लुढ़कता,1
केमुराडीयन,1
हेलमुरोतोवसाइकिलिस्ट,1
इलीट,1
मुराडीयन,1
हेलमुरोतोव,1
जबिक,1
किर्गिस्तान,1
इजन,1
टिंट,1
डूयक,1
जैयोन,1
बूंदाबांदी,1
डोहर्ट्री,1
शॉट्फ,1
फलसफा,1
बैतूल,1
प्रायोजन,1
अजितपाल,1
ताकीद,1
ज्योफ्री,1
दोस्ताना,1
पैट,1
वेगनेर,1
मिडऑन,1
हेवार्ड,1
जाइंट,1
किलर,1
